frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1683435377.660862000	58	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	104.132.20.104	192.168.133.128	6881	51173											
1683435377.661024000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	104.132.20.104	51173	6881											
1683435377.662752000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.239		
1683435377.664907000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.144		
1683435377.666765000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.179		
1683435377.668782000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.64		
1683435377.672449000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.182		
1683435377.674335000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.163		
1683435377.677440000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.63		
1683435377.679506000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.136		
1683435377.682094000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.67		
1683435377.683341000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.53		
1683435377.687434000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.16		
1683435377.689981000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.240		
1683435377.692264000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.178		
1683435377.694108000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.174		
1683435377.696271000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.154		
1683435377.708483000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.200		
1683435377.976083000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.212		
1683435377.977948000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.134		
1683435377.980173000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.132		
1683435377.982406000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.254		
1683435377.985017000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.210		
1683435377.987053000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.162		
1683435377.989332000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.218		
1683435377.991381000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.110		
1683435377.993513000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.38		
1683435377.995337000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.150		
1683435377.997922000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.90		
1683435377.999951000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.244		
1683435378.001908000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.208		
1683435378.003677000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.155		
1683435378.007640000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.156		
1683435378.011995000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.29		
1683435378.022760000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.175		
1683435378.341063000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.40		
1683435378.342710000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.1		
1683435378.348750000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.147		
1683435378.352049000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.215		
1683435378.360898000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.183		
1683435378.397683000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.235		
1683435378.400227000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.215		
1683435378.403326000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.220		
1683435378.405241000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.5		
1683435378.407847000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.137		
1683435378.409928000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.147		
1683435378.416488000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.237		
1683435378.427087000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.43		
1683435378.439983000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.121		
1683435378.451530000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.88		
1683435378.566487000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.194		
1683435378.569030000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.74		
1683435378.571179000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.112		
1683435378.573450000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.25		
1683435378.576966000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.246		
1683435378.578861000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.236		
1683435378.581178000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.197		
1683435378.583193000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.138		
1683435378.585034000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.107		
1683435378.586937000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.126		
1683435378.588750000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.166		
1683435378.593516000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.77		
1683435378.595379000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.35		
1683435378.631543000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.109		
1683435378.633311000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.189		
1683435378.635339000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.70		
1683435378.649756000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.47		
1683435378.654349000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.129		
1683435378.713829000	55	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	104.132.20.104	51173	6881											
1683435378.718220000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.17		
1683435378.720480000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.210		
1683435378.722636000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.228		
1683435378.724922000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.213		
1683435378.726804000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.24		
1683435378.728894000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.84		
1683435378.730988000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.14		
1683435378.739057000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.246		
1683435378.858813000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.218		
1683435378.859749000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.108		
1683435378.861522000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.214		
1683435378.862513000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.130		
1683435378.866143000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.122		
1683435378.867132000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.28		
1683435378.868752000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.24		
1683435378.869741000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.70		
1683435378.871303000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.10		
1683435378.872288000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.52		
1683435378.873802000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.4		
1683435378.887192000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.3		
1683435378.892847000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.165		
1683435378.896513000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.188		
1683435378.898632000	89	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	192.168.133.211			53227	53									
1683435378.898725000	89	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	192.168.133.211			58417	53									
1683435378.908626000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.211		
1683435378.921804000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.117		
1683435378.930013000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.99		
1683435378.969417000	229	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	192.168.133.211	192.168.133.128			53	53227									
1683435378.969417000	274	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	192.168.133.211	192.168.133.128			53	58417									
1683435378.971759000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.178		
1683435378.971811000	66	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	20.44.10.123	51174	443											
1683435378.974731000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.150		
1683435378.977246000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.234		
1683435379.063138000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.187		
1683435379.064089000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.125		
1683435379.066008000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.171		
1683435379.066997000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.214		
1683435379.068555000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.151		
1683435379.069699000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.249		
1683435379.072104000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.124		
1683435379.073078000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.253		
1683435379.074958000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.204		
1683435379.089198000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.82		
1683435379.091295000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.28		
1683435379.099073000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.135		
1683435379.115943000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.217		
1683435379.124001000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.94		
1683435379.133176000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.64.63		
1683435379.144006000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.202		
1683435379.157611000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.145		
1683435379.268349000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.100		
1683435379.269014000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.49		
1683435379.270376000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.68		
1683435379.271361000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.173		
1683435379.273654000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.200		
1683435379.274257000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.135		
1683435379.275842000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.101		
1683435379.276831000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.207		
1683435379.278753000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.62		
1683435379.279742000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.67		
1683435379.292641000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.212		
1683435379.297189000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.201		
1683435379.306445000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.48		
1683435379.315437000	66	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	20.44.10.123	192.168.133.128	443	51174											
1683435379.315596000	54	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	20.44.10.123	51174	443											
1683435379.316345000	266	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	20.44.10.123	51174	443											
1683435379.318504000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.23		
1683435379.330685000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.153		
1683435379.341709000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.239		
1683435379.353049000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.248		
1683435379.365678000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.87		
1683435379.377274000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.68		
1683435379.388886000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.96		
1683435379.421025000	55	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	104.132.20.104	51173	6881											
1683435379.428553000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.67.114		
1683435379.430096000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.148		
1683435379.434352000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.51		
1683435379.438338000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.66.189		
1683435379.444661000	60	d0:81:7a:ba:bb:4a	ff:ff:ff:ff:ff:ff									1	d0:81:7a:ba:bb:4a	192.168.66.118	00:00:00:00:00:00	192.168.65.95		
1683435379.447798000	100	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435379.447798000	172	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
1683435379.447845000	465	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	35.160.27.222	51123	443											
